host_response_time,host_is_superhost,host_identity_verified,property_type,room_type,instant_bookable,host_response_rate,host_acceptance_rate,capacity,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,minimum_nights,maximum_nights,reviews_per_month
within an hour,f,t,Entire condo,Entire home/apt,f,1,0.5,3,1402.17,4.67,4.68,4.66,4.78,4.74,4.87,4.67,2,365,0.92
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.91,5,3234,4.44,4.73,4.52,4.76,4.83,4.76,4.45,2,1125,0.74
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.91,14,7007,4.73,4.75,4.65,4.84,4.82,4.97,4.68,2,1125,1.05
within an hour,t,t,Room in aparthotel,Hotel room,t,1,1,4,2198.35,4.8,4.7,5,4.6,5,4.9,4.7,2,999,0.1
within a few hours,Desconocido,t,Private room in rental unit,Private room,f,1,0.93,2,924,4.81,4.78,4.85,4.81,4.96,4.26,4.56,2,365,0.23
a few days or more,f,t,Shared room in bed and breakfast,Shared room,f,0.29,0.44,16,582.89,4.56,4.6,4.54,4.72,4.73,4.55,4.63,2,25,1.83
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.96,5,1235.85,4.89,4.93,4.86,4.93,4.96,4.93,4.89,2,365,0.26
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1124.2,4.5,4.65,4.61,4.63,4.75,4.92,4.6,2,365,3.59
a few days or more,Desconocido,t,Private room in rental unit,Private room,f,0,0,2,1435.28,5,4,5,5,5,5,4,2,75,0.01
within a day,t,t,Entire loft,Entire home/apt,f,1,0.72,10,2895.97,4.93,4.92,4.88,4.94,4.94,4.74,4.83,2,1125,3.43
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.9,8,3080,4.79,4.88,4.79,4.81,4.83,4.58,4.71,3,120,0.83
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1131.9,4.57,4.7,4.64,4.82,4.78,4.68,4.64,2,60,1.49
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1171.17,4.49,4.61,4.52,4.73,4.75,4.63,4.51,2,60,1.9
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,8,1594.67,4.61,4.71,4.77,4.63,4.77,4.76,4.64,2,365,3.35
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,693,4.58,4.76,4.41,4.72,4.76,4.64,4.72,2,1125,5.66
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,2,993.3,4.63,4.77,4.62,4.72,4.79,4.58,4.65,1,365,1.1
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.63,4,3017.63,4.82,4.83,4.83,4.75,4.9,4.75,4.77,3,1125,0.42
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.96,6,4865.63,4.9,4.88,4.95,4.92,4.99,4.81,4.78,3,1124,0.56
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1184.26,4.67,4.8,4.73,4.8,4.84,4.7,4.62,1,1125,1.12
within a day,f,t,Entire rental unit,Entire home/apt,t,0.67,0.53,6,1020.25,4.2,4.5,3.84,4.65,4.45,4.86,4.36,2,365,2.69
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,8,4371.29,4.83,4.83,4.71,4.75,4.75,4.75,4.54,3,1125,0.27
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,2758.14,4.45,4.68,4.54,4.5,4.68,4.75,4.54,2,1125,2.79
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,2471.7,4.59,4.68,4.6,4.5,4.72,4.76,4.65,2,1125,2.2
within an hour,t,t,Entire loft,Entire home/apt,t,1,1,5,780.78,4.82,4.85,4.73,4.85,4.88,4.42,4.75,2,180,1.24
a few days or more,f,t,Entire rental unit,Entire home/apt,f,0,0.9,4,10780,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.3
within an hour,t,t,Entire loft,Entire home/apt,t,1,1,5,924,4.79,4.93,4.8,4.78,4.86,4.15,4.77,2,90,0.94
a few days or more,f,t,Entire rental unit,Entire home/apt,f,0,0.9,2,3580.5,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,1125,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,3,1339.8,4.58,4.69,4.69,4.84,4.74,4.65,4.59,2,356,1.26
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,1045.66,4.86,4.91,4.81,4.89,4.92,4.91,4.8,2,1125,2.93
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.97,2,1184.26,4.84,4.86,4.91,4.85,4.91,4.95,4.83,3,90,4.11
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,5,2048.97,4.81,4.88,4.91,4.89,4.93,4.84,4.82,1,1125,3.54
within a few hours,f,t,Entire loft,Entire home/apt,f,1,0.91,9,4509.12,4.53,4.67,4.6,4.69,4.84,4.98,4.61,2,1125,2.01
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.98,6,4353.58,4.85,4.85,4.9,4.89,4.88,4.7,4.47,1,99,0.76
within an hour,f,t,Room in aparthotel,Entire home/apt,t,1,1,4,835.45,4.42,4.57,4.56,4.73,4.79,4.45,4.5,2,365,1.61
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.96,8,8898.89,4.9,4.89,4.9,4.95,4.95,4.96,4.8,3,1124,1.61
within an hour,t,t,Room in serviced apartment,Hotel room,f,1,0.98,6,3156.23,4.73,4.62,4.88,4.77,4.69,4.42,4.62,1,99,0.26
within an hour,Desconocido,t,Private room in bed and breakfast,Private room,f,1,1,3,1288.21,4.96,4.96,4.96,4.96,5,4.98,4.91,2,1125,0.53
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,3,1519.98,4.89,4.91,4.88,4.96,4.97,4.66,4.79,3,30,0.96
within an hour,t,t,Entire home,Entire home/apt,f,1,1,2,962.5,4.79,4.81,4.62,4.93,4.91,4.74,4.84,2,1125,0.98
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.99,2,1185.03,4.4,4.56,4.72,4.85,4.79,4.89,4.5,2,120,1.18
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,1841.84,4.62,4.7,4.62,4.79,4.81,4.8,4.61,2,365,1.93
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,3,1586.97,4.75,4.81,4.72,4.89,4.88,4.94,4.78,1,1125,2.85
within an hour,Desconocido,t,Private room in rental unit,Private room,f,1,0.79,2,770,4.89,4.92,4.94,4.92,4.94,4.83,4.89,2,5,1.64
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.98,2,1392.16,4.69,4.8,4.5,4.43,4.67,4.7,4.7,2,30,2.5
a few days or more,f,t,Entire rental unit,Entire home/apt,f,0.2,0,4,692.23,4.9,5,5,5,5,4.8,4.9,2,1125,0.09
within a day,t,t,Entire rental unit,Entire home/apt,f,0.9,0.87,4,2739.66,4.81,4.8,4.82,4.93,4.88,4.87,4.72,3,30,1.13
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,3,1275.12,4.79,4.86,4.74,4.93,4.92,4.95,4.79,1,1125,3.13
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,3,1116.5,4.49,4.66,4.45,4.79,4.85,4.95,4.64,2,1125,3.59
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.95,4,669.9,4.42,4.66,3.9,4.93,4.94,4.59,4.6,1,1125,1.87
within an hour,f,t,Room in aparthotel,Entire home/apt,t,1,1,4,822.36,4.52,4.66,4.59,4.79,4.84,4.28,4.6,2,365,1.45
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1285.13,4.62,4.77,4.75,4.58,4.81,4.95,4.69,2,365,3.4
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.99,4,1463.77,4.54,4.61,4.54,4.71,4.66,4.86,4.6,2,1125,1.65
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1814.89,4.85,4.93,4.84,4.82,4.87,4.82,4.88,2,1125,0.68
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.91,4,2089.01,4.57,4.62,4.79,4.6,4.84,4.97,4.63,2,1125,1.71
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,5,1248.94,4.67,4.81,4.77,4.74,4.87,4.85,4.76,2,365,3.14
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,4,1456.84,4.49,4.73,4.49,4.72,4.84,4.65,4.53,1,1125,1.42
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,939.4,4.39,4.61,4.35,4.64,4.74,4.51,4.49,2,365,2.46
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.91,14,6747.51,4.49,4.57,4.53,4.82,4.86,4.9,4.61,2,1125,1.71
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,4,2477.09,4.91,4.95,4.77,4.82,4.95,4.95,4.82,1,365,0.17
within a few hours,f,t,Room in serviced apartment,Hotel room,t,0.96,0.9,4,3491.95,4.86,4.92,4.95,4.88,4.87,4.95,4.81,1,180,1.73
a few days or more,Desconocido,t,Private room in rental unit,Private room,f,0.2,0,2,500.5,4.71,4.79,4.7,4.8,4.81,4.74,4.73,2,1125,3.19
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,3183.95,4.89,4.92,4.83,4.89,4.91,4.97,4.84,2,1125,4.42
within an hour,f,t,Entire guest suite,Entire home/apt,f,1,0.93,5,539,4.76,4.92,4.86,4.93,4.97,4.46,4.86,1,1125,0.57
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.96,7,7259.56,4.9,4.93,4.95,4.93,4.95,4.97,4.88,3,1124,1.21
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.72,4,4074.84,4.78,4.77,4.89,4.91,4.88,4.64,4.81,1,1125,1.2
within an hour,t,t,Entire loft,Entire home/apt,f,1,0.96,4,1691.69,4.73,4.71,4.66,4.93,4.95,4.95,4.7,2,365,1
within a day,Desconocido,t,Entire rental unit,Entire home/apt,t,1,1,4,4924.92,4.67,4.17,5,5,4.83,5,4.67,1,1125,0.28
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,0.99,6,8121.19,4.7,4.63,4.79,4.74,4.64,4.92,4.74,2,1124,0.6
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,0.99,6,7384.3,4.78,4.84,4.85,4.66,4.73,4.92,4.76,2,60,0.57
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,0.99,4,4761.68,4.87,4.87,4.81,4.83,4.77,4.96,4.74,2,60,0.37
a few days or more,f,t,Private room in bed and breakfast,Private room,f,0.29,0.44,6,2695.77,4.5,4.33,4.17,4.83,4.83,4.67,4.5,2,30,0.08
within an hour,Desconocido,t,Private room in rental unit,Private room,f,1,1,2,518.21,4.76,4.8,4.84,4.87,4.91,4.6,4.81,1,90,5.43
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,0.99,4,4761.68,4.6,4.69,4.74,4.69,4.74,4.8,4.66,2,60,0.44
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,0.99,4,5469.31,4.89,4.87,4.87,4.79,4.68,4.97,4.84,2,60,0.29
Desconocido,Desconocido,f,Private room in rental unit,Private room,f,1,0.9,3,359.59,4.16,4.31,3.62,4.64,4.7,4.28,4.25,2,1125,0.42
within a day,f,t,Entire rental unit,Entire home/apt,f,1,0.38,5,692.23,4.45,4.65,4.32,4.62,4.76,4.24,4.56,3,366,0.28
within an hour,Desconocido,t,Entire rental unit,Entire home/apt,f,1,1,4,990.22,4.6,4.55,4.8,4.75,4.88,4.58,4.64,1,90,0.36
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,837.76,4.52,4.75,4.71,4.81,4.8,4.37,4.65,2,365,2.33
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.8,6,7798.56,4.7,4.7,4.8,4.9,4.8,4.5,4.6,1,1125,0.08
within an hour,t,t,Private room in rental unit,Private room,t,1,1,2,655.27,4.89,4.92,4.78,4.84,4.92,4.89,4.92,2,365,0.28
within a few hours,f,t,Entire loft,Entire home/apt,f,1,0.91,8,6955.41,4.76,4.88,4.85,4.85,4.9,4.87,4.73,2,1125,1.67
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.72,6,4137.21,4.73,4.82,4.82,4.91,4.73,4.45,4.82,1,1125,0.09
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,5,1689.38,4.85,4.85,4.83,4.87,4.9,4.93,4.82,2,90,3.09
within an hour,t,t,Entire condo,Entire home/apt,f,1,0.97,2,1062.6,4.8,4.9,4.8,4.83,4.9,4.71,4.81,2,1125,1.37
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.96,8,7832.44,4.91,4.9,4.96,4.93,4.97,4.98,4.82,3,1124,0.77
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,2186.03,4.92,4.96,4.89,4.96,4.96,4.99,4.87,2,1124,4.51
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,0.99,6,3491.95,4.81,4.68,4.83,4.83,4.85,4.98,4.77,2,60,0.41
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0,4,1184.26,4.76,4.87,4.67,4.85,4.85,4.79,4.8,3,1120,3.16
within a day,f,t,Entire rental unit,Entire home/apt,f,1,0.9,2,1456.84,5,5,5,5,5,5,5,2,365,0.02
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,0.99,4,2797.41,4.67,4.69,4.76,4.79,4.98,5,4.64,2,60,0.32
within an hour,Desconocido,t,Private room in rental unit,Private room,f,1,1,2,1118.81,4.96,4.96,4.95,4.99,4.99,4.79,4.94,2,1125,3.28
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,0.99,6,3491.95,4.65,4.59,5,4.41,4.29,4.94,4.59,2,60,0.21
within an hour,f,t,Room in serviced apartment,Hotel room,t,0.9,0.99,4,2797.41,4.61,4.78,4.87,4.87,4.96,5,4.74,2,60,0.22
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,0.99,6,4194.96,4.81,4.86,4.81,4.84,4.86,4.96,4.82,2,60,0.84
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,0.99,6,4194.96,4.66,4.78,4.78,4.76,4.8,4.92,4.66,2,60,0.75
Desconocido,f,t,Entire rental unit,Entire home/apt,t,1,0.9,3,1914.22,4.9,4.95,4.9,4.97,4.94,4.87,4.86,2,62,1.71
within a day,t,t,Entire rental unit,Entire home/apt,f,1,0.79,5,1803.34,4.9,4.88,4.93,4.93,4.98,4.88,4.83,2,20,0.34
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,2003.54,4.93,4.94,4.91,4.96,4.94,4.98,4.88,2,1125,4.58
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,1027.95,4.93,4.96,4.95,4.96,4.99,4.89,4.88,2,60,2.1
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,1712.48,4.89,4.91,4.89,4.95,4.96,4.94,4.87,2,365,4.08
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.98,4,1418.34,4.83,4.87,4.74,4.91,4.96,4.96,4.48,3,1125,0.23
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.8,8,7798.56,4.75,4.69,4.87,4.75,4.85,4.61,4.78,1,1125,0.96
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.8,5,7798.56,4.79,4.5,5,4.79,4.71,4.5,4.71,1,1125,0.13
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,1,5,2276.89,4.37,4.54,4.08,4.7,4.68,4.73,4.43,2,40,0.33
within a few hours,f,t,Entire rental unit,Entire home/apt,t,0.96,0.9,3,2094.4,4.89,4.9,4.95,4.88,4.9,4.98,4.87,1,180,2.33
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.25,2,728.42,5,5,4.67,4.67,5,4.33,4.67,2,365,0.02
within a few hours,f,t,Entire rental unit,Entire home/apt,f,0.99,0.92,2,1576.96,4.5,4.83,4.49,4.49,4.69,4.97,4.51,2,90,0.27
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,9434.81,4.74,4.68,4.79,4.79,4.79,4.47,4.63,2,365,0.21
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.72,4,4074.84,4.78,4.75,4.85,4.86,4.86,4.7,4.81,1,1125,2.28
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.72,6,4137.21,4.74,4.59,4.88,4.78,4.79,4.58,4.69,1,100,0.55
within an hour,t,t,Private room in rental unit,Private room,t,1,1,1,558.25,4.84,4.58,4.53,4.84,4.89,4.63,4.68,2,1125,0.16
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.72,3,5399.24,4.67,4.68,4.84,4.84,4.84,4.37,4.75,1,1125,1.6
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.98,5,1760.22,4.68,4.76,4.73,4.86,4.85,4.91,4.78,2,29,3.43
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,5,1925.77,4.6,4.65,4.62,4.79,4.86,4.92,4.66,2,180,3.29
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,6,2550.24,4.66,4.68,4.51,4.82,4.8,4.9,4.72,2,999,1.25
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,12,9106.79,4.71,4.8,4.48,4.89,4.82,4.97,4.74,2,1125,0.89
within an hour,t,t,Entire rental unit,Entire home/apt,f,0.97,0.98,3,873.95,4.83,4.88,4.77,4.96,4.89,4.75,4.75,1,365,1.38
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.8,3,7798.56,4.68,4.68,4.85,4.82,4.82,4.44,4.75,1,1125,2.73
Desconocido,f,f,Entire rental unit,Entire home/apt,f,1,0,2,1092.63,4.6,4.8,5,4.8,5,4.6,4.8,3,1125,0.04
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.8,3,7798.56,4.78,4.75,4.88,4.85,4.87,4.72,4.86,1,1125,1.88
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.8,8,7798.56,4.74,4.63,4.88,4.82,4.89,4.71,4.84,1,1125,1.28
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,1110.34,4.96,4.96,4.91,4.95,5,5,4.89,2,62,1.16
within an hour,t,t,Entire serviced apartment,Entire home/apt,f,0.9,0.97,6,3460.38,4.99,4.99,4.92,4.96,4.99,4.98,4.91,3,1125,1.37
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,1104.18,4.74,4.81,4.64,4.85,4.89,4.84,4.78,2,60,1.44
within an hour,f,t,Room in aparthotel,Hotel room,t,0.81,0.99,2,1641.64,4.8,4.78,4.8,4.77,4.76,4.89,4.79,1,1125,1.66
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,7,3247.09,4.9,4.91,4.82,4.98,4.91,4.92,4.86,2,1124,0.84
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,3,1322.09,4.91,4.95,4.9,4.96,4.96,4.87,4.91,2,60,2.14
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,1275.12,4.85,4.89,4.89,4.96,4.93,4.86,4.85,2,60,2.65
within an hour,f,t,Room in aparthotel,Hotel room,t,0.81,0.99,2,2152.15,4.9,4.7,4.7,4.9,4.8,4.8,4.8,1,1125,0.09
within an hour,t,t,Entire loft,Entire home/apt,t,1,1,6,4812.5,4.9,4.9,4.95,4.93,4.94,4.96,4.85,1,1125,4.86
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.98,7,1933.47,4.77,4.79,4.71,4.88,4.89,4.98,4.82,2,31,1.48
within a day,Desconocido,t,Private room in home,Private room,f,1,0.9,2,385,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,1125,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,4,2103.64,4.61,4.65,4.61,4.91,4.96,4.27,4.61,3,17,0.23
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.91,15,7527.52,4.41,4.61,4.38,4.87,4.72,4.92,4.41,2,1125,0.64
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,11,3122.35,4.47,4.49,4.53,4.63,4.72,4.91,4.67,2,1125,1.74
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.96,0.99,8,3150.84,4.73,4.73,4.73,4.81,4.82,4.92,4.67,2,365,0.91
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.96,0.99,3,1662.43,4.48,4.52,4.9,4.48,4.33,4.86,4.52,2,1125,0.22
within a few hours,f,t,Entire rental unit,Entire home/apt,f,0.99,0.92,6,1961.96,4.62,4.62,4.38,4.23,4.23,4.77,4.54,3,90,0.14
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.96,0.99,4,1893.43,4.38,4.65,4.8,4.6,4.75,5,4.48,2,365,0.21
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,5,1049.51,4.81,4.93,4.93,4.93,4.85,4.59,4.8,1,80,2.5
within an hour,f,t,Private room in loft,Private room,f,1,0.99,4,1522.29,4.63,4.68,4.65,4.72,4.8,4.83,4.62,2,200,2.92
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,6,1312.85,4.47,4.57,4.42,4.83,4.83,4.97,4.56,2,70,3.36
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,10,3018.4,4.6,4.69,4.7,4.54,4.77,4.83,4.66,2,1125,2.51
within an hour,Desconocido,t,Private room in condo,Private room,t,1,1,2,743.82,5,5,4.97,4.92,4.94,4.97,5,2,1125,1.82
Desconocido,f,f,Entire rental unit,Entire home/apt,f,1,0.9,3,685.3,4.4,4.57,4.07,4.88,4.79,4.74,4.47,2,1125,0.54
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.85,4,3773,4.96,4.96,4.96,4.94,4.96,4.98,4.86,3,1125,2.43
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,4,1501.5,4.93,4.95,4.95,4.99,4.98,4.96,4.93,3,1125,4.2
within a day,f,t,Entire rental unit,Entire home/apt,t,0.9,0.92,6,2550.24,4.66,4.7,4.6,4.89,4.79,4.93,4.68,2,20,1.41
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.99,4,1501.5,4.91,4.92,4.93,4.97,4.98,4.96,4.93,3,1125,4.5
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,0.91,16,6486.48,4.63,4.69,4.72,4.85,4.89,4.92,4.74,2,1125,1.08
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,2,2731.96,4.9,4.98,4.93,4.98,4.97,4.69,4.84,2,1125,0.58
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,4,11550,4.8,4.89,4.98,4.85,4.93,4.93,4.84,2,1125,0.53
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,0.99,2,3270.96,4,4.17,5,4.67,4.83,5,4.33,2,1124,0.07
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.9,0.99,5,4827.13,4.86,4.86,4.83,4.67,4.67,4.92,4.86,2,1124,0.61
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,4,1241.24,4.92,4.92,4.99,4.99,5,4.8,4.89,3,65,0.81
within an hour,Desconocido,t,Private room in rental unit,Private room,f,1,0,2,534.38,4.59,4.58,4.86,4.76,4.69,4.06,4.33,2,1125,0.47
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,8,3317.93,4.6,4.71,4.59,4.74,4.84,4.93,4.68,2,180,3.48
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.67,4,1235.85,4.84,4.77,4.7,4.92,4.97,4.74,4.68,2,1125,0.61
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,1373.68,4.5,4.61,4.62,4.71,4.86,4.83,4.6,2,365,2.99
within an hour,f,t,Entire loft,Entire home/apt,t,0.9,0.99,4,4480.63,4.73,4.36,4.64,4.09,4.09,4.82,4.64,2,1124,0.12
within an hour,f,t,Entire loft,Entire home/apt,t,0.9,0.99,4,4565.33,4.71,4.74,4.8,4.57,4.6,4.89,4.83,2,1124,0.42
within an hour,f,t,Room in serviced apartment,Hotel room,t,0.9,0.99,8,11092.62,4.92,4.92,4.93,4.82,4.84,4.99,4.91,2,1124,1.95
Desconocido,Desconocido,t,Private room in townhouse,Private room,f,1,0.9,2,1006.39,4.89,4.93,4.91,4.93,4.91,4.96,4.83,3,300,0.68
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.97,7,1660.89,4.74,4.76,4.77,4.82,4.8,4.93,4.77,3,90,4
within a few hours,f,t,Entire rental unit,Entire home/apt,f,0.99,0.92,5,2305.38,4.83,5,4.83,4.64,4.75,4.92,4.75,3,90,0.11
within a few hours,f,t,Entire rental unit,Entire home/apt,f,0.99,0.92,11,4085.62,4.77,4.81,4.84,4.68,4.65,4.87,4.71,2,90,0.28
within a day,f,t,Entire rental unit,Entire home/apt,t,0.9,0.92,6,1985.06,4.55,4.62,4.58,4.83,4.85,4.91,4.72,2,1125,1.06
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,6,2614.15,4.87,4.87,4.93,4.9,4.93,4.97,4.81,2,1125,5
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,11,2992.22,4.55,4.68,4.55,4.59,4.76,4.63,4.68,2,1125,1.75
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,4,924,4.9,4.9,4.77,4.97,5,4.75,4.87,2,101,0.77
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.88,2,731.5,4.76,4.82,4.85,4.91,4.79,4.68,4.82,2,300,0.34
within an hour,t,t,Private room in rental unit,Private room,t,1,1,4,2172.94,5,4.67,5,5,5,5,5,2,365,0.04
Desconocido,Desconocido,t,Private room in condo,Private room,f,1,0,2,661.43,4.18,4.48,3.82,4.81,4.68,4.82,4.07,1,1125,0.39
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,3,1386,4.83,4.94,4.81,4.99,4.97,4.87,4.8,3,1000,1.07
within an hour,f,t,Room in aparthotel,Hotel room,t,0.81,0.99,2,1641.64,4.89,4.87,4.91,4.81,4.89,4.87,4.77,1,1125,0.78
within an hour,f,t,Room in aparthotel,Hotel room,t,0.81,0.99,2,2152.15,4.61,5,5,4.78,4.67,4.89,4.56,1,1125,0.16
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,0.97,2,1131.9,4.85,4.83,4.92,4.82,4.92,4.95,4.85,3,99,4.15
within an hour,Desconocido,t,Private room in condo,Private room,f,1,1,2,1445.29,4.87,4.87,4.81,4.81,4.91,4.89,4.81,1,30,2.02
within a few hours,f,t,Entire rental unit,Entire home/apt,f,0.99,0.92,9,3876.95,4.74,4.68,4.71,4.48,4.68,4.87,4.74,2,90,0.41
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1703.24,4.95,4.95,4.9,4.99,4.97,4.87,4.89,3,90,2.92
within an hour,f,t,Room in aparthotel,Hotel room,t,0.81,0.99,4,2667.28,4.76,4.76,4.7,4.66,4.45,4.84,4.48,1,1125,0.3
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,0.77,5,2012.78,4.93,4.88,4.93,4.88,4.88,5,4.83,2,1125,0.39
within an hour,f,t,Room in aparthotel,Hotel room,t,0.81,0.99,4,2667.28,4.89,5,4.89,4.89,4.67,4.89,4.78,1,1125,0.08
within a few hours,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1105.72,4.8,4.82,4.73,4.9,4.95,4.85,4.77,3,1125,1.56
